
Session Start: Mon Sep 03 00:23:28 2012
Session Ident: Mirage69
[00:23] Session Ident: Mirage69 (mibbit@141bd0a1.3f9d3b60.1c6ad229.164642aeX)
[00:57] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:58] <Mirage69> !shop buy stats hp
[00:59] <Mirage69> !shop buy stats hp
[00:59] <Mirage69> !shop buy stats hp
[00:59] <Mirage69> !shop buy stats hp
[00:59] <Mirage69> !shop buy stats hp
[00:59] <Mirage69> !shop buy stats hp
[00:59] <Mirage69> !shop buy stats hp
[00:59] <Mirage69> !shop buy stats hp
[00:59] <Mirage69> !shop buy stats hp
[00:59] <Mirage69> !shop buy stats hp
[00:59] <Mirage69> !shop buy stats hp
Session Close: Mon Sep 03 03:03:12 2012

Session Start: Mon Sep 03 22:35:55 2012
Session Ident: Mirage69
[22:35] Session Ident: Mirage69 (mibbit@307615a5.21531281.service.infuturo.it)
[22:35] <Mirage69> !id ultima
Session Close: Mon Sep 03 22:35:55 2012

Session Start: Mon Sep 03 22:47:52 2012
Session Ident: Mirage69
[22:47] Session Ident: Mirage69 (mibbit@307615a5.21531281.service.infuturo.it)
[22:47] <Mirage69> !shop buy weapon corsesca
[22:47] <Mirage69> !shop buy weapon corsesca
[22:48] <Mirage69> !shop buy weapon corsesca
[23:17] <Mirage69> !shop buy weapon corsesca
[23:17] <Mirage69> !shop buy weapon corsesca
[23:17] <Mirage69> !shop buy weapon corsesca
[23:31] <Mirage69> !shop buy weapon corsesca
[23:31] <Mirage69> !shop buy weapon corsesca
[23:31] <Mirage69> !shop buy weapon corsesca
[23:31] <Mirage69> !shop buy weapon corsesca
[23:31] <Mirage69> !shop buy weapon corsesca
[23:41] <Mirage69> !shop list skills
Session Time: Tue Sep 04 00:00:00 2012
Session Close: Tue Sep 04 00:58:22 2012

Session Start: Tue Sep 04 03:51:43 2012
Session Ident: Mirage69
[03:51] Session Ident: Mirage69 (mibbit@307615a5.21531281.service.infuturo.it)
[03:51] <Mirage69> !id ultima
Session Close: Tue Sep 04 03:51:43 2012

Session Start: Tue Sep 04 03:52:31 2012
Session Ident: Mirage69
[03:52] <Wolfbane> Your style has permanantly increased by 25!
[03:55] <Mirage69> !shop buy weapon corsesca
[03:55] <Mirage69> !shop buy weapon corsesca
[03:56] <Mirage69> !shop buy stats def
[03:56] <Mirage69> !shop buy stats def
[03:56] <Mirage69> !shop buy stats def
[03:56] <Mirage69> !shop buy stats def
[03:56] <Mirage69> !shop buy stats def
[03:56] <Mirage69> !shop buy stats def
[03:56] <Mirage69> !shop buy stats def
[03:56] <Mirage69> !shop buy stats def
[03:56] <Mirage69> !shop buy stats def
[03:59] <Mirage69> !view-info weapon valwayman
[04:00] <Mirage69> !view-info weapon crissaegrim
[04:07] <Mirage69> !shop buy skills orbhunter
[04:08] <Mirage69> !shop buy skills orbhunter
[04:08] <Mirage69> !shop buy skills orbhunter
[04:08] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !view-info skills swordmaster
[04:09] <Mirage69> !view-info skill swordmaster
[04:09] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !shop buy skills orbhunter
[04:09] <Mirage69> !shop buy skills orbhunter
[04:21] <Mirage69> !shop buy skills orbhunter
[04:21] <Mirage69> !shop buy skills orbhunter
[04:21] <Mirage69> !shop buy skills orbhunter
[04:24] <Wolfbane> Your def has permanantly increased by 1!
[04:26] <Mirage69> !shop buy skills orbhunter
[04:26] <Mirage69> !shop buy skills orbhunter
[04:26] <Mirage69> !shop buy skills orbhunter
[04:26] <Mirage69> !shop buy skills orbhunter
[04:28] <Wolfbane> Your def has permanantly increased by 1!
[04:30] <Mirage69> !shop buy skills orbhunter
[04:30] <Mirage69> !shop buy skills orbhunter
[04:30] <Mirage69> !shop buy skills orbhunter
[04:30] <Mirage69> !shop buy skills orbhunter
[04:36] <Mirage69> !shop buy skills orbhunter
[04:36] <Mirage69> !shop buy skills orbhunter
[04:36] <Mirage69> !shop buy skills orbhunter
[04:36] <Mirage69> !shop buy skills orbhunter
[04:36] <Mirage69> !shop buy skills orbhunter
[04:36] <Mirage69> !shop buy skills orbhunter
[04:36] <Mirage69> !shop buy skills orbhunter
[04:36] <Mirage69> !shop buy skills orbhunter
[04:36] <Mirage69> !shop buy skills orbhunter
[04:36] <Mirage69> !shop buy skills orbhunter
[04:39] <Mirage69> !shop buy skills orbhunter
[04:39] <Mirage69> !shop buy skills orbhunter
[04:39] <Mirage69> !shop buy skills orbhunter
[04:39] <Mirage69> !shop buy skills orbhunter
[04:40] <Wolfbane> Your def has permanantly increased by 1!
[04:41] <Mirage69> !shop buy skills orbhunter
[04:41] <Mirage69> !shop buy skills orbhunter
[04:41] <Mirage69> !shop buy skills orbhunter
[04:42] <Mirage69> !shop buy skills orbhunter
[04:42] <Wolfbane> Your def has permanantly increased by 1!
[04:44] <Mirage69> !shop buy skills orbhunter
[04:44] <Mirage69> !shop buy skills orbhunter
[04:44] <Mirage69> !shop buy skills orbhunter
[04:45] <Wolfbane> Your def has permanantly increased by 1!
[04:47] <Mirage69> !shop buy skills orbhunter
[04:47] <Mirage69> !shop buy skills orbhunter
[04:47] <Mirage69> !shop buy skills orbhunter
[04:47] <Mirage69> !shop buy skills orbhunter
[04:49] <Mirage69> !shop buy skills orbhunter
[04:49] <Mirage69> !shop buy skills orbhunter
[04:49] <Mirage69> !shop buy skills orbhunter
[04:57] <Mirage69> !shop buy skills orbhunter
[04:57] <Mirage69> !shop buy skills orbhunter
[04:57] <Mirage69> !shop buy skills orbhunter
[04:57] <Mirage69> !shop buy skills orbhunter
[04:57] <Wolfbane> Your def has permanantly increased by 1!
[05:00] <Mirage69> !shop buy skills orbhunter
[05:00] <Mirage69> !shop buy skills orbhunter
[05:00] <Mirage69> !shop buy skills orbhunter
[05:00] <Mirage69> !shop buy skills orbhunter
[05:00] <Mirage69> !shop buy skills orbhunter
[05:00] <Mirage69> !shop buy skills orbhunter
[05:00] <Mirage69> !shop buy skills orbhunter
[05:00] <Mirage69> !shop buy skills orbhunter
[05:01] <Wolfbane> Your def has permanantly increased by 1!
[05:02] <Mirage69> !shop buy skills orbhunter
[05:02] <Mirage69> !shop buy skills orbhunter
[05:02] <Mirage69> !shop buy skills orbhunter
[05:02] <Mirage69> !shop buy skills orbhunter
[05:03] <Mirage69> !shop buy skills orbhunter
[05:03] <Mirage69> !shop buy skills orbhunter
[05:03] <Mirage69> !shop buy skills orbhunter
[05:03] <Mirage69> !shop buy skills orbhunter
[05:06] <Mirage69> !shop buy skills orbhunter
[05:06] <Mirage69> !shop buy skills orbhunter
[05:06] <Mirage69> !shop buy skills orbhunter
[05:07] <Mirage69> !shop buy skills orbhunter
[05:07] <Mirage69> !shop buy skills orbhunter
[05:07] <Mirage69> !shop buy skills orbhunter
[05:09] <Mirage69> !shop buy skills orbhunter
[05:09] <Mirage69> !shop buy skills orbhunter
[05:09] <Mirage69> !shop buy skills orbhunter
[05:13] <Mirage69> !shop buy skills orbhunter
[05:13] <Mirage69> !shop buy skills orbhunter
[05:15] <Mirage69> !shop buy skills orbhunter
[05:15] <Mirage69> !shop buy skills orbhunter
[05:15] <Mirage69> !shop buy skills orbhunter
[05:15] <Mirage69> !shop buy skills orbhunter
[05:17] <Mirage69> !shop buy skills orbhunter
[05:17] <Mirage69> !shop buy skills orbhunter
[05:19] <Mirage69> !shop buy skills orbhunter
[05:20] <Mirage69> !shop buy skills orbhunter
[05:20] <Mirage69> !shop buy skills orbhunter
[05:20] <Mirage69> !shop buy skills orbhunter
[05:21] <Mirage69> !view-info skill desperateblows
[05:22] <Mirage69> !view-info skill desperateblows
[05:22] <Mirage69> !shop buy skills orbhunter
[05:22] <Mirage69> !shop buy skills orbhunter
[05:22] <Mirage69> !shop buy skills clearmind
[05:23] <Mirage69> !shop buy skills clearmind
[05:23] <Mirage69> !shop buy skills clearmind
[05:23] <Mirage69> !shop buy skills clearmind
[05:24] <Mirage69> !shop buy skills impetus
[05:26] <Mirage69> !shop buy skills impetus
[05:26] <Mirage69> !shop buy skills impetus
[05:26] <Mirage69> !shop buy skills impetus
[05:26] <Mirage69> !shop buy skills impetus
[05:26] <Mirage69> !shop buy skills impetus
[05:26] <Mirage69> !shop buy skills impetus
[05:26] <Mirage69> !shop buy skills impetus
[05:28] <Mirage69> !shop buy skills impetus
[05:28] <Mirage69> !shop buy skills impetus
[05:28] <Mirage69> !shop buy skills impetus
[05:28] <Mirage69> !shop buy skills impetus
[05:28] <Mirage69> !shop buy skills swordmaster
[05:28] <Mirage69> !shop buy skills swordmaster
[05:28] <Mirage69> !shop buy skills swordmaster
[05:29] <Mirage69> !shop buy skills swordmaster
[05:30] <Mirage69> !shop buy skills swordmaster
[05:30] <Mirage69> !shop buy skills swordmaster
[05:30] <Mirage69> !shop buy skills swordmaster
[05:30] <Mirage69> !shop buy skills swordmaster
[05:30] <Mirage69> !shop buy skills swordmaster
[05:30] <Mirage69> !shop buy skills swordmaster
[05:30] <Mirage69> !shop buy skills swordmaster
[05:30] <Mirage69> !shop buy skills swordmaster
[05:31] <Mirage69> !shop buy skills swordmaster
[05:34] <Mirage69> !shop buy skills swordmaster
[05:34] <Mirage69> !shop buy skills swordmaster
[05:34] <Mirage69> !shop buy skills swordmaster
[05:34] <Mirage69> !shop buy skills swordmaster
[05:34] <Mirage69> !shop buy skills swordmaster
[05:34] <Mirage69> !shop buy skills swordmaster
[05:36] <Mirage69> !shop buy skills swordmaster
[05:37] <Mirage69> !shop buy skills swordmaster
[05:37] <Mirage69> !shop buy skills swordmaster
[05:37] <Mirage69> !shop buy skills swordmaster
[05:37] <Mirage69> !shop buy skills swordmaster
[05:37] <Mirage69> !shop buy skills swordmaster
[05:39] <Mirage69> !shop buy skills swordmaster
[05:39] <Mirage69> !shop buy skills swordmaster
[05:39] <Mirage69> !shop buy skills swordmaster
[05:39] <Mirage69> !shop buy skills swordmaster
[05:39] <Mirage69> !shop buy skills swordmaster
[05:39] <Mirage69> !shop buy skills swordmaster
[05:39] <Mirage69> !shop buy skills swordmaster
[05:39] <Mirage69> !shop buy skills swordmaster
[05:40] <Mirage69> !shop buy skills swordmaster
[05:40] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:41] <Mirage69> !shop buy skills swordmaster
[05:42] <Mirage69> !shop buy skills swordmaster
[05:42] <Mirage69> !shop buy skills swordmaster
[05:44] <Wolfbane> Error: The command is missing the name of what you want to view. Use it like: !view-info <tech, item, skill, weapon> <name> (and remember to remove the < >)
[05:45] <Mirage69> !shop buy skills swordmaster
[05:45] <Mirage69> !shop buy skills swordmaster
[05:45] <Mirage69> !shop buy skills swordmaster
[05:45] <Mirage69> !shop buy skills swordmaster
[05:45] <Mirage69> !shop buy skills swordmaster
[05:45] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:46] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:47] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:48] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
[05:49] <Mirage69> !shop buy skills swordmaster
Session Close: Tue Sep 04 09:34:29 2012

Session Start: Tue Sep 04 20:22:29 2012
Session Ident: Mirage69
[20:22] Session Ident: Mirage69 (mibbit@52eef1c.23e86861.1da97c9.164642aeX)
[20:22] <Mirage69> !id ultima
Session Close: Tue Sep 04 20:22:30 2012

Session Start: Tue Sep 04 20:22:40 2012
Session Ident: Mirage69
[20:22] Session Ident: Mirage69 (mibbit@52eef1c.23e86861.1da97c9.164642aeX)
[20:22] <Mirage69> !shop list items
Session Close: Tue Sep 04 20:22:49 2012

Session Start: Tue Sep 04 20:27:30 2012
Session Ident: Mirage69
[20:27] Session Ident: Mirage69 (mibbit@52eef1c.23e86861.1da97c9.164642aeX)
[20:27] <Mirage69> !view-info item discountcard
[20:27] <Mirage69> !view-info items discountcard
[20:27] <Mirage69> !view-info items Discountcard
[20:27] <Mirage69> !view-info items DiscountCard
[20:27] <Mirage69> !view-info items ption
[20:27] <Mirage69> !view-info items potion
[20:28] <Mirage69> !view-info item potion
Session Close: Tue Sep 04 20:33:23 2012

Session Start: Tue Sep 04 20:45:00 2012
Session Ident: Mirage69
[20:45] Session Ident: Mirage69 (mibbit@52eef1c.23e86861.1da97c9.164642aeX)
[20:45] <Mirage69> !shop buy skills swordmaster
[20:45] <Mirage69> !shop buy skills swordmaster
[20:45] <Mirage69> !shop buy skills swordmaster
[20:45] <Mirage69> !shop buy skills swordmaster
[20:45] <Mirage69> !shop buy skills swordmaster
[20:47] <Mirage69> !shop buy skills swordmaster
[20:47] <Mirage69> !shop buy skills swordmaster
[20:47] <Mirage69> !shop buy skills swordmaster
[20:47] <Mirage69> !shop buy skills swordmaster
[20:47] <Mirage69> !shop buy skills swordmaster
[20:48] <Mirage69> !shop buy skills swordmaster
[20:48] <Mirage69> !shop buy skills swordmaster
[20:48] <Mirage69> !shop buy skills swordmaster
[20:48] <Mirage69> !shop buy skills swordmaster
[20:48] <Mirage69> !shop buy skills swordmaster
[20:48] <Mirage69> !shop buy skills swordmaster
[20:49] <Mirage69> !shop buy skills swordmaster
[20:49] <Mirage69> !shop buy skills swordmaster
[20:49] <Mirage69> !shop buy skills swordmaster
[20:49] <Mirage69> !shop buy skills swordmaster
[20:49] <Mirage69> !shop buy skills swordmaster
[20:49] <Mirage69> !shop buy skills swordmaster
[20:50] <Mirage69> !shop buy skills swordmaster
[20:50] <Mirage69> !shop buy skills swordmaster
[20:50] <Mirage69> !shop buy skills swordmaster
[20:50] <Mirage69> !shop buy skills swordmaster
[20:56] <Mirage69> !shop buy skills swordmaster
[20:57] <Mirage69> !shop buy skills swordmaster
[20:57] <Mirage69> !shop buy skills swordmaster
[20:57] <Mirage69> !shop buy skills swordmaster
[20:57] <Mirage69> !shop buy skills swordmaster
[20:57] <Mirage69> !shop buy skills swordmaster
[20:57] <Mirage69> !shop buy skills swordmaster
[20:57] <Mirage69> !shop buy skills swordmaster
[20:57] <Mirage69> !shop buy skills swordmaster
[21:00] <Mirage69> !shop buy skills swordmaster
[21:00] <Mirage69> !shop buy skills swordmaster
[21:00] <Mirage69> !shop buy skills swordmaster
[21:00] <Mirage69> !shop buy skills swordmaster
[21:08] <Mirage69> !shop buy skills swordmaster
[21:08] <Mirage69> !shop buy skills swordmaster
[21:08] <Mirage69> !shop buy skills swordmaster
[21:08] <Mirage69> !shop buy skills swordmaster
[21:08] <Mirage69> !shop buy skills swordmaster
[21:08] <Mirage69> !shop buy skills swordmaster
[21:08] <Mirage69> !shop buy skills swordmaster
[21:08] <Mirage69> !shop buy skills swordmaster
[21:08] <Mirage69> !shop buy skills swordmaster
[21:12] <Mirage69> !shop buy skills swordmaster
[21:14] <Mirage69> !shop buy skills swordmaster
[21:14] <Mirage69> !shop buy skills swordmaster
[21:14] <Mirage69> !shop buy skills swordmaster
[21:14] <Mirage69> !shop buy skills swordmaster
[21:14] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:15] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:16] <Mirage69> !shop buy skills swordmaster
[21:17] <Mirage69> !shop buy skills swordmaster
[21:17] <Mirage69> !shop buy skills swordmaster
[21:19] <Mirage69> !shop buy skills swordmaster
[21:19] <Mirage69> !shop buy skills swordmaster
[21:19] <Mirage69> !shop buy skills swordmaster
[21:19] <Mirage69> !shop buy skills swordmaster
[21:19] <Mirage69> !shop buy skills swordmaster
[21:19] <Mirage69> !shop buy skills swordmaster
[21:19] <Mirage69> !shop buy skills swordmaster
[21:20] <Mirage69> !shop buy skills swordmaster
[21:20] <Mirage69> !shop buy skills swordmaster
[21:22] <Mirage69> !shop buy skills swordmaster
[21:23] <Mirage69> !shop buy skills swordmaster
[21:23] <Mirage69> !shop buy skills swordmaster
[21:23] <Mirage69> !shop buy skills swordmaster
[21:23] <Mirage69> !shop buy stats str
[21:23] <Mirage69> !shop buy stats str
[21:23] <Mirage69> !shop buy stats str
[21:23] <Mirage69> !shop buy stats str
[21:23] <Mirage69> !shop buy stats str
[21:23] <Mirage69> !shop buy stats str
[21:25] <Mirage69> !shop buy stats str
[21:25] <Mirage69> !shop buy stats str
[21:25] <Mirage69> !shop buy stats str
[21:25] <Mirage69> !shop buy stats str
[21:25] <Mirage69> !shop buy stats str
[21:25] <Mirage69> !shop buy stats str
[21:29] <Mirage69> !shop buy stats str
[21:31] <Mirage69> !shop buy stats str
[21:31] <Mirage69> !shop buy stats str
[21:31] <Mirage69> !shop buy stats str
[21:31] <Mirage69> !shop buy stats str
